"YEAR","PROJECT_CODE","EVENT_ID","STATION_ID","GEAR_PERFORMANCE_CODE","USED_IN_ESTIMATE","STATION_TYPE_CODE","TOW_LENGTH_DESIGNATED","CATCH_WEIGHT"
"2011","T06","2011T06046","29","01","YES","Standard",0.980000,311.500000
"2011","T06","2011T06047","G24","01","YES","Standard",0.760000,115.129000
"2011","T06","2011T06048","E25","01","YES","Standard",0.840000,305.000000
"2011","T06","2011T06049","E26","01","YES","Standard",0.980000,140.000000
"2011","T06","2011T06050","E27","01","YES","Standard",0.980000,89.299000
"2011","T06","2011T06051","G23","01","YES","Standard",0.700000,79.490000
"2011","T06","2011T06052","13","01","NO","Repeat",0.990000,741.000000
"2011","T06","2011T06053","14","01","NO","Repeat",0.620000,279.000000
"2011","T06","2011T06054","21","01","NO","Repeat",0.500000,109.500000
"2011","T06","2011T06055","P36","01","NO","Experimental",0.670000,665.000000
"2011","T06","2011T06999","24","01","NO","Experimental",0.294506,
"2012","T04","2012T04001","120","01","YES","Standard",0.481000,215.000000
"2012","T04","2012T04002","139","01","NO","Ancillary",0.538299,463.000000
"2012","T04","2012T04003","138","01","YES","Standard",0.518299,220.000000
"2012","T04","2012T04004","137","01","YES","Standard",0.472600,320.000000
"2012","T04","2012T04005","124","01","YES","Standard",0.556400,213.000000
"2012","T04","2012T04006","141","01","YES","Standard",0.501900,585.000000
"2012","T04","2012T04007","122","01","YES","Standard",0.532599,254.000000
"2012","T04","2012T04008","105","01","YES","Standard",0.515299,396.000000
"2012","T04","2012T04009","104","01","YES","Standard",0.499500,585.000000
"2012","T04","2012T04010","102","01","YES","Standard",0.522300,736.000000
"2012","T04","2012T04011","103","01","YES","Standard",0.493600,461.000000
"2012","T04","2012T04012","101","01","YES","Standard",0.309100,486.000000
"2012","T04","2012T04013","106","01","YES","Standard",0.522300,586.000000
"2012","T04","2012T04014","107","01","YES","Standard",0.510500,290.000000
"2012","T04","2012T04015","109","01","YES","Standard",0.539399,304.000000
"2012","T04","2012T04016","108","01","YES","Standard",0.517700,246.000000
"2012","T04","2012T04017","111","01","YES","Standard",0.535899,273.000000
"2012","T04","2012T04018","110","01","YES","Standard",0.561299,275.000000
"2012","T04","2012T04019","112","01","YES","Standard",0.519200,760.000000
"2012","T04","2012T04020","114","01","YES","Standard",0.511799,481.000000
"2012","T04","2012T04021","119","01","YES","Standard",0.489800,172.000000
"2012","T04","2012T04022","123","20","NO","Standard",0.277599,
"2012","T04","2012T04023","123","01","YES","Standard",0.523800,389.000000
"2012","T04","2012T04024","118","01","YES","Standard",0.575600,186.000000
"2012","T04","2012T04025","117","01","YES","Standard",0.526000,196.000000
"2012","T04","2012T04026","125","01","YES","Standard",0.190799,319.000000
"2012","T04","2012T04027","128","01","YES","Standard",0.505299,388.000000
"2012","T04","2012T04028","131","01","YES","Standard",0.466500,142.000000
"2012","T04","2012T04029","135","01","YES","Standard",0.560699,134.000000
"2012","T04","2012T04030","136","01","YES","Standard",0.526899,213.000000
"2012","T04","2012T04031","121","01","YES","Standard",0.510100,110.000000
"2012","T04","2012T04032","134","01","YES","Standard",0.380000,243.000000
"2012","T04","2012T04033","133","01","YES","Standard",0.462399,166.000000
"2012","T04","2012T04034","132","01","YES","Standard",0.511500,137.000000
"2012","T04","2012T04035","129","01","YES","Standard",0.483700,371.000000
"2012","T04","2012T04036","126","01","YES","Standard",0.309199,269.000000
"2012","T04","2012T04037","130","01","YES","Standard",0.543699,298.000000
"2012","T04","2012T04038","127","01","YES","Standard",0.495599,549.000000
"2012","T05","2012T05017","65","01","YES","Standard",1.010000,387.000000
"2012","T05","2012T05018","59","01","YES","Standard",1.020000,595.000000
"2012","T05","2012T05019","55","01","YES","Standard",1.010000,1121.000000
"2012","T05","2012T05020","56","01","YES","Standard",1.000000,930.000000
"2012","T05","2012T05021","57","01","YES","Standard",0.450000,742.000000
"2012","T05","2012T05022","51","01","YES","Standard",1.000000,870.000000
"2012","T05","2012T05023","44","01","NO","Standard Non-Select",0.520000,151.000000
"2012","T05","2012T05024","52","01","YES","Standard",1.010000,738.000000
"2013","T04","2013T04001","117","01","YES","Standard",0.540000,217.000000
"2013","T04","2013T04002","119","01","YES","Standard",0.510000,297.000000
"2013","T04","2013T04003","122","01","YES","Standard",0.570000,554.000000
"2013","T04","2013T04004","123","01","YES","Standard",0.530000,330.000000
"2013","T04","2013T04005","124","01","YES","Standard",0.540000,350.000000
"2013","T04","2013T04006","139","01","NO","Ancillary",0.550000,433.000000
"2013","T04","2013T04007","141","01","YES","Standard",0.510000,1024.000000
"2013","T04","2013T04008","138","20","NO","Standard",0.080000,
"2013","T04","2013T04009","138","01","YES","Repeat",0.520000,179.000000
"2013","T04","2013T04010","137","01","YES","Standard",0.430000,231.000000
"2013","T04","2013T04011","136","01","YES","Standard",0.510000,449.000000
"2013","T04","2013T04012","118","01","YES","Standard",0.330000,120.000000
"2013","T04","2013T04013","120","01","YES","Standard",0.480000,326.000000
"2013","T04","2013T04014","121","01","YES","Standard",0.540000,264.000000
"2013","T04","2013T04015","135","01","YES","Standard",0.520000,405.000000
"2013","T04","2013T04016","134","01","YES","Standard",0.540000,607.000000
"2013","T04","2013T04017","133","01","YES","Standard",0.520000,376.000000
"2013","T04","2013T04018","132","01","YES","Standard",0.450000,277.000000
"2013","T04","2013T04019","131","01","YES","Standard",0.500000,178.000000
"2013","T04","2013T04020","129","01","YES","Standard",0.510000,179.000000
"2013","T04","2013T04021","116","01","YES","Standard",0.540000,619.000000
"2013","T04","2013T04022","130","01","YES","Standard",0.520000,260.000000
"2013","T04","2013T04023","126","01","YES","Standard",0.540000,425.000000
"2013","T04","2013T04024","127","20","NO","Standard",0.120000,
"2013","T04","2013T04025","111","01","YES","Standard",0.480000,267.000000
"2013","T04","2013T04026","112","01","YES","Standard",0.460000,301.000000
"2013","T04","2013T04027","114","01","YES","Standard",0.470000,1228.000000
"2013","T04","2013T04028","110","01","YES","Standard",0.550000,248.000000
"2013","T04","2013T04029","125","01","YES","Standard",0.460000,1233.000000
"2013","T04","2013T04030","127","01","YES","Repeat",0.400000,372.000000
"2013","T04","2013T04031","128","01","YES","Standard",0.490000,496.000000
"2013","T04","2013T04032","107","01","YES","Standard",0.500000,177.000000
"2013","T04","2013T04033","109","01","YES","Standard",0.510000,245.000000
"2013","T04","2013T04034","105","01","YES","Standard",0.540000,212.000000
"2013","T04","2013T04035","104","01","YES","Standard",0.530000,272.000000
"2013","T04","2013T04036","103","01","YES","Standard",0.550000,433.000000
"2013","T04","2013T04037","102","01","YES","Standard",0.510000,866.000000
"2013","T04","2013T04038","101","01","YES","Standard",0.510000,444.000000
"2013","T04","2013T04039","106","01","YES","Standard",0.480000,171.000000
"2013","T04","2013T04040","108","01","YES","Standard",0.500000,342.000000
"2013","T06","2013T06001","16","01","YES","Standard",1.000750,349.000000
"2013","T06","2013T06002","13","01","YES","Standard",1.021360,487.000000
"2013","T06","2013T06003","14","01","YES","Standard",1.024100,755.000000
"2013","T06","2013T06004","15","01","YES","Standard",1.002620,408.000000
"2013","T06","2013T06005","5","01","YES","Standard",0.654109,315.000000
"2013","T06","2013T06006","1","01","YES","Standard",0.998503,683.000000
"2013","T06","2013T06007","25","01","YES","Standard",1.003040,212.000000
"2013","T06","2013T06008","26","01","YES","Standard",1.003530,453.000000
"2013","T06","2013T06009","27","01","YES","Standard",1.002760,352.000000
"2013","T06","2013T06010","28","01","YES","Standard",0.726320,349.000000
"2013","T06","2013T06011","29","01","YES","Standard",0.450000,118.000000
"2013","T06","2013T06012","11","01","YES","Standard",0.654018,294.000000
"2013","T06","2013T06013","17","01","YES","Standard",1.025620,529.000000
"2013","T06","2013T06014","10","01","YES","Standard",0.953345,315.000000
"2013","T06","2013T06015","4","01","YES","Standard",1.000440,489.000000
"2013","T06","2013T06016","3","01","YES","Standard",0.991657,519.000000
"2013","T06","2013T06017","8","01","YES","Standard",1.113400,390.000000
"2013","T06","2013T06018","7","01","YES","Standard",0.914769,467.000000
"2013","T06","2013T06019","9","01","YES","Standard",0.975762,453.000000
"2013","T06","2013T06020","12","01","YES","Standard",0.888831,382.000000
"2013","T06","2013T06021","18","01","YES","Standard",0.976720,510.000000
"2013","T06","2013T06022","22","01","YES","Standard",1.018510,558.000000
"2013","T06","2013T06023","24","20","NO","Standard",0.140411,
"2013","T06","2013T06024","24","01","YES","Repeat",0.501080,773.000000
"2013","T06","2013T06025","23","01","YES","Standard",0.496153,253.000000
"2013","T06","2013T06026","21","01","YES","Standard",1.014110,467.000000
"2013","T06","2013T06027","20","01","YES","Standard",1.023200,409.000000
"2013","T06","2013T06028","19","20","NO","Standard",0.239335,
"2013","T06","2013T06029","19","01","YES","Repeat",0.798322,317.000000
"2013","T06","2013T06030","6","01","YES","Standard",1.023620,1240.000000
"2013","T06","2013T06031","2","01","YES","Standard",1.031670,440.000000
"2013","T06","2013T06032","112","01","YES","Standard",1.022930,222.000000
"2013","T06","2013T06033","110","01","YES","Standard",1.001950,234.000000
"2013","T06","2013T06034","111","01","YES","Standard",0.997224,316.000000
"2013","T06","2013T06035","108","20","NO","Standard",0.175633,10.000000
"2013","T06","2013T06036","108","01","YES","Repeat",0.988482,212.000000
"2013","T06","2013T06037","105","01","YES","Standard",0.996409,1709.000000
"2013","T06","2013T06038","104","01","YES","Standard",0.787632,427.000000
"2013","T06","2013T06039","103","01","YES","Standard",1.004190,326.000000
"2013","T06","2013T06040","107","01","YES","Standard",0.959849,258.000000
"2013","T06","2013T06041","102","20","NO","Standard",,
"2013","T06","2013T06042","102","01","YES","Repeat",0.814817,506.000000
"2013","T06","2013T06043","101","01","YES","Standard",0.705795,181.000000
"2013","T06","2013T06044","106","01","YES","Standard",1.030980,238.000000
"2013","T06","2013T06045","109","01","YES","Standard",1.070420,257.000000
"2013","T06","2013T06046","114","01","YES","Standard",0.788226,246.000000
"2013","T06","2013T06047","113","01","YES","Standard",1.037860,221.000000
"2013","T06","2013T06048","E27","01","YES","Standard",0.993005,70.000000
"2013","T06","2013T06049","E26","01","YES","Standard",0.734433,10.000000
"2013","T06","2013T06050","E25","01","YES","Standard",0.796417,170.000000
"2013","T06","2013T06051","G24","20","NO","Standard",0.812728,1108.000000
"2013","T06","2013T06052","G24","01","YES","Repeat",0.596818,24.000000
"2013","T06","2013T06053","G23","01","YES","Standard",0.984449,57.000000
"2014","T06","2014T06001","22","01","YES","Standard",1.010000,608.000000
"2014","T06","2014T06002","15","01","YES","Standard",1.030000,394.000000
"2014","T06","2014T06003","13","01","YES","Standard",0.995185,746.000000
"2014","T06","2014T06004","14","01","YES","Standard",1.056710,538.000000
"2014","T06","2014T06005","16","01","YES","Standard",0.999326,434.000000
"2014","T06","2014T06006","17","01","YES","Standard",0.571649,214.000000
"2014","T06","2014T06007","12","01","YES","Standard",0.989038,416.000000
"2014","T06","2014T06008","10","01","YES","Standard",1.003600,456.000000
"2014","T06","2014T06009","7","01","YES","Standard",0.992351,473.000000
"2014","T06","2014T06010","8","01","YES","Standard",1.049850,463.000000
"2014","T06","2014T06011","3","01","YES","Standard",1.047270,387.000000
"2014","T06","2014T06012","4","01","YES","Standard",1.037160,615.000000
"2014","T06","2014T06013","111","01","YES","Standard",0.530000,125.000000
"2014","T06","2014T06014","108","01","YES","Standard",0.754801,156.000000
"2014","T06","2014T06015","104","01","YES","Standard",0.810050,300.000000
"2014","T06","2014T06016","105","01","YES","Standard",1.007220,555.000000
"2014","T06","2014T06017","103","01","YES","Standard",0.693517,181.000000
"2014","T06","2014T06018","102","01","YES","Standard",1.014700,161.000000
"2014","T06","2014T06019","107","01","YES","Standard",1.027910,141.000000
"2014","T06","2014T06020","110","01","YES","Standard",1.023540,147.000000
"2014","T06","2014T06021","112","01","YES","Standard",0.983105,245.000000
"2014","T06","2014T06022","101","01","YES","Standard",0.847245,237.000000
"2014","T06","2014T06023","106","01","YES","Standard",0.984280,137.000000
"2014","T06","2014T06024","113","01","YES","Standard",0.814582,239.000000
"2014","T06","2014T06025","114","01","YES","Standard",1.023270,218.000000
"2014","T06","2014T06026","11","01","YES","Standard",0.950351,453.000000
"2014","T06","2014T06027","5","01","YES","Standard",1.008160,447.000000
"2014","T06","2014T06028","1","01","YES","Standard",0.592949,586.000000
"2014","T06","2014T06029","6","01","YES","Standard",0.998292,312.000000
"2014","T06","2014T06030","2","01","YES","Standard",1.021410,250.000000
"2014","T06","2014T06031","9","01","YES","Standard",1.012490,415.000000
"2014","T06","2014T06032","20","01","YES","Standard",0.961998,375.000000
"2014","T06","2014T06033","24","01","YES","Standard",0.508347,680.000000
"2014","T06","2014T06034","23","01","YES","Standard",1.010000,823.000000
"2014","T06","2014T06035","21","01","YES","Standard",0.994116,502.000000
"2014","T06","2014T06036","18","01","YES","Standard",1.020000,408.000000
"2014","T06","2014T06037","19","20","NO","Standard",1.043850,22.000000
"2014","T06","2014T06038","27","01","YES","Standard",1.014430,434.000000
"2014","T06","2014T06039","25","01","YES","Standard",1.041340,215.000000
"2014","T06","2014T06040","26","01","YES","Standard",1.044490,872.000000
"2014","T06","2014T06041","28","01","YES","Standard",1.027200,286.000000
"2014","T06","2014T06042","29","01","YES","Standard",1.079460,219.000000
"2014","T06","2014T06043","E27","01","YES","Standard",1.002290,66.000000
"2014","T06","2014T06044","E26","01","YES","Standard",1.040860,236.000000
"2014","T06","2014T06045","E25","01","YES","Standard",0.939165,128.000000
"2014","T06","2014T06046","G24","01","YES","Standard",0.634659,616.000000
"2014","T06","2014T06047","G23","01","YES","Standard",1.036050,149.000000
"2015","T06","2015T06001","22","01","YES","Standard",1.010406,858.000000
"2015","T06","2015T06002","15","01","YES","Standard",1.017463,634.000000
"2015","T06","2015T06003","13","01","YES","Standard",1.067727,709.000000
"2015","T06","2015T06004","14","01","YES","Standard",1.082590,794.000000
"2015","T06","2015T06005","16","01","YES","Standard",1.052289,428.000000
"2015","T06","2015T06006","17","01","YES","Standard",1.080664,696.000000
"2015","T06","2015T06007","12","01","YES","Standard",1.055183,397.000000
"2015","T06","2015T06008","10","01","YES","Standard",1.010763,570.000000
"2015","T06","2015T06009","7","01","YES","Standard",1.023209,1035.000000
"2015","T06","2015T06010","8","01","YES","Standard",1.010000,1143.000000
"2015","T06","2015T06011","3","01","YES","Standard",1.081085,791.000000
"2015","T06","2015T06012","4","01","YES","Standard",1.040069,1209.000000
"2015","T06","2015T06013","111","01","YES","Standard",0.946444,318.000000
"2015","T06","2015T06014","108","01","YES","Standard",0.833181,564.000000
"2015","T06","2015T06015","105","01","YES","Standard",1.046931,583.000000
"2015","T06","2015T06016","103","01","YES","Standard",0.953183,577.000000
"2015","T06","2015T06017","102","01","YES","Standard",1.032789,787.000000
"2015","T06","2015T06018","101","01","YES","Standard",0.860223,610.000000
"2015","T06","2015T06019","113","01","YES","Standard",1.031784,282.000000
"2015","T06","2015T06020","114","01","YES","Standard",0.996706,860.000000
"2015","T06","2015T06021","104","01","YES","Standard",1.045392,388.000000
"2015","T06","2015T06022","107","01","YES","Standard",1.002347,241.000000
"2015","T06","2015T06023","106","01","YES","Standard",1.031215,335.000000
"2015","T06","2015T06024","109","01","YES","Standard",0.969000,331.000000
"2015","T06","2015T06025","110","01","YES","Standard",0.926597,315.000000
"2015","T06","2015T06026","112","01","YES","Standard",0.991412,629.000000
"2015","T06","2015T06027","2","01","YES","Standard",1.000000,1022.000000
"2015","T06","2015T06028","6","01","YES","Standard",1.041343,310.000000
"2015","T06","2015T06029","9","01","YES","Standard",1.015855,585.000000
"2015","T06","2015T06030","19","01","YES","Standard",1.001100,226.000000
"2015","T06","2015T06031","24","01","YES","Standard",0.635246,1107.000000
"2015","T06","2015T06032","23","01","YES","Standard",0.941367,1272.000000
"2015","T06","2015T06033","21","01","YES","Standard",0.980835,565.000000
"2015","T06","2015T06034","20","01","YES","Standard",1.026920,784.000000
"2015","T06","2015T06035","18","01","YES","Standard",0.804086,340.000000
"2015","T06","2015T06036","11","01","YES","Standard",1.023342,634.000000
"2015","T06","2015T06037","5","01","YES","Standard",0.993595,567.000000
"2015","T06","2015T06038","1","01","YES","Standard",0.797146,498.000000
"2015","T06","2015T06039","28","01","YES","Standard",1.069053,303.000000
"2015","T06","2015T06040","27","01","YES","Standard",1.028130,355.000000
"2015","T06","2015T06041","26","01","YES","Standard",1.055611,514.000000
"2015","T06","2015T06042","25","01","YES","Standard",1.097918,414.000000
"2015","T06","2015T06043","29","01","YES","Standard",1.055451,507.000000
"2015","T06","2015T06044","G24","01","YES","Standard",0.919575,174.000000
"2015","T06","2015T06045","E25","01","YES","Standard",0.751434,414.000000
"2015","T06","2015T06046","E26","01","YES","Standard",1.025593,121.000000
"2015","T06","2015T06047","E27","01","YES","Standard",1.061136,68.000000
"2015","T06","2015T06048","G23","01","YES","Standard",1.063233,300.000000
"2017","T04","2017T04001","107","01","YES","Standard",0.503848,350.000000
"2017","T04","2017T04002","109","01","YES","Standard",0.503906,468.000000
"2017","T04","2017T04003","106","01","YES","Standard",0.501575,1105.000000
"2017","T04","2017T04004","105","01","YES","Standard",0.497006,209.000000
"2017","T04","2017T04005","104","01","YES","Standard",0.504284,114.000000
"2017","T04","2017T04006","103","01","YES","Standard",0.506234,99.000000
"2017","T04","2017T04007","102","01","YES","Standard",0.508004,135.000000
"2017","T04","2017T04008","101","01","YES","Standard",0.505555,223.000000
"2017","T04","2017T04009","108","01","YES","Standard",0.494039,132.000000
"2017","T04","2017T04010","133","01","YES","Standard",0.496675,562.000000
"2017","T04","2017T04011","135","01","YES","Standard",0.510357,1178.000000
"2017","T04","2017T04012","136","01","YES","Standard",0.504755,528.000000
"2017","T04","2017T04013","134","01","YES","Standard",0.500778,695.000000
"2017","T04","2017T04014","137","01","YES","Standard",0.508310,1484.846153
"2017","T04","2017T04015","138","01","YES","Standard",0.503098,1400.000000
"2017","T04","2017T04016","120","01","YES","Standard",0.495631,608.000000
"2017","T04","2017T04017","119","01","YES","Standard",0.492028,352.000000
"2017","T04","2017T04018","122","01","YES","Standard",0.499584,437.000000
"2017","T04","2017T04019","141","01","YES","Standard",0.495396,499.000000
"2017","T04","2017T04020","123","01","YES","Standard",0.501626,1076.000000
"2017","T04","2017T04021","140","01","YES","Standard",0.494859,543.000000
"2017","T04","2017T04022","139","01","NO","Ancillary",0.498968,2894.000000
"2017","T04","2017T04023","124","01","YES","Standard",0.495873,498.000000
"2017","T04","2017T04024","121","20","NO","Standard",0.100000,526.000000
"2017","T04","2017T04025","121","01","YES","Repeat",0.491955,884.000000
"2017","T04","2017T04026","132","01","YES","Standard",0.495454,653.000000
"2017","T04","2017T04027","131","01","YES","Standard",0.496539,625.000000
"2017","T04","2017T04028","130","01","YES","Standard",0.512340,297.000000
"2017","T04","2017T04029","110","01","YES","Standard",0.500456,493.000000
"2017","T04","2017T04030","112","01","YES","Standard",0.502152,457.000000
"2017","T04","2017T04031","111","01","YES","Standard",0.500511,616.000000
"2017","T04","2017T04032","114","01","YES","Standard",0.499246,569.000000
"2017","T04","2017T04033","125","01","YES","Standard",0.499217,304.000000
"2017","T04","2017T04034","126","01","YES","Standard",0.498985,293.000000
"2017","T04","2017T04035","116","01","YES","Standard",0.502647,191.000000
"2017","T04","2017T04036","127","01","YES","Standard",0.201900,191.000000
"2017","T04","2017T04037","117","01","YES","Standard",0.499453,357.000000
"2017","T04","2017T04038","118","01","YES","Standard",0.499485,515.000000
"2017","T04","2017T04039","129","01","YES","Standard",0.489802,245.000000
"2017","T04","2017T04040","128","01","YES","Standard",0.496700,392.000000
